night,loop,bluetooth,friday
night,Laneman Wireless,wifi,friday
night,John Shields’ Computer (8),bluetooth,friday
night,John Shields’ Computer (8),bluetooth,friday
night,ND-guest,wifi,friday
night,ND-guest,wifi,friday
night,ND-secure,wifi,friday
night,socs061,bluetooth,friday
night,nomad,wifi,friday
night,ND-secure,wifi,friday
night,nomad,wifi,saturday
night,ND-guest,wifi,saturday
day,ND-guest,wifi,saturday
day,nomad,wifi,saturday
day,matt skly’s MacBook,bluetooth,saturday
day,socs154,bluetooth,saturday
day,ND-secure,wifi,saturday
day,ND-secure,wifi,saturday
day,socs103,bluetooth,saturday
day,ND-secure,wifi,saturday
day,ND-secure,wifi,saturday
day,nomad,wifi,saturday
day,O'Rourke's,wifi,saturday
day,ND-secure,wifi,saturday
day,2WIRE828,wifi,saturday
day,2WIRE439,wifi,saturday
day,HDwifi,wifi,saturday
day,ND-guest,wifi,sunday
day,ND-guest,wifi,sunday
day,ND-secure,wifi,sunday
day,ND-secure,wifi,sunday
day,nomad,wifi,sunday
day,nomad,wifi,sunday
day,ND-secure,wifi,sunday
day,nomad,wifi,sunday
day,nomad,wifi,sunday
day,ND-secure,wifi,sunday
day,nomad,wifi,sunday
day,nomad,wifi,sunday
day,ND-secure,wifi,sunday
day,nomad,wifi,sunday
day,ND-secure,wifi,sunday
day,nomad,wifi,sunday
day,ND-secure,wifi,sunday
night,nomad,wifi,thursday
night,ND-guest,wifi,thursday
night,ND-secure,wifi,thursday
night,nomad,wifi,thursday
night,nomad,wifi,thursday
night,nomad,wifi,thursday
night,nomad,wifi,thursday
night,ND-secure,wifi,thursday
night,ND-guest,wifi,thursday
night,nomad,wifi,thursday
night,nomad,wifi,thursday
night,nomad,wifi,thursday
night,ND-guest,wifi,thursday
night,ND-guest,wifi,thursday
night,ND-secure,wifi,thursday
night,nomad,wifi,thursday
day,ND-secure,wifi,thursday
day,ND-guest,wifi,thursday
day,ND-guest,wifi,thursday
day,ND-guest,wifi,thursday
day,ND-guest,wifi,thursday
day,ND-secure,wifi,thursday
day,ND-guest,wifi,thursday
day,ND-guest,wifi,thursday
day,ND-secure,wifi,thursday
day,ND-secure,wifi,thursday
day,ND-secure,wifi,thursday
day,nomad,wifi,thursday
day,ND-guest,wifi,thursday
day,ND-guest,wifi,thursday
day,ND-secure,wifi,thursday
day,nomad,wifi,thursday
day,ND-secure,wifi,thursday
day,ND-secure,wifi,thursday
day,ND-guest,wifi,thursday
day,ND-guest,wifi,thursday
day,ND-guest,wifi,thursday
day,Paciolan,wifi,thursday
day,nomad,wifi,thursday
day,BlackBerry 9800,bluetooth,thursday
day,socs045,bluetooth,thursday
day,Paciolan,wifi,thursday
day,socs196,bluetooth,thursday
day,nomad,wifi,thursday
day,ND-secure,wifi,thursday
day,ND-guest,wifi,thursday
day,ND-secure,wifi,thursday
day,zerorad,wifi,thursday
day,ND-secure,wifi,thursday
day,Paciolan,wifi,thursday
day,ND-secure,wifi,thursday
day,ND-secure,wifi,thursday
day,ND-guest,wifi,thursday
day,nomad,wifi,thursday
day,BlackBerry 9800,bluetooth,thursday
day,nomad,wifi,thursday
day,ND-secure,wifi,thursday
day,ND-secure,wifi,thursday
day,socs143,bluetooth,thursday
day,ND-guest,wifi,thursday
day,nomad,wifi,thursday
day,ND-guest,wifi,thursday
day,cse-ndmesh,wifi,thursday
night,ND-secure,wifi,thursday
night,nomad,wifi,thursday
night,hpsetup,wifi,thursday
night,nomad,wifi,thursday
night,ND-guest,wifi,thursday
night,ND-secure,wifi,thursday
night,ND-guest,wifi,thursday
night,nomad,wifi,friday
night,nomad,wifi,friday
night,John Shields’ Computer (8),bluetooth,friday
night,nomad,wifi,friday
night,ND-secure,wifi,friday
night,ND-guest,wifi,friday
night,ND-secure,wifi,friday
night,nomad,wifi,friday
night,John Shields’ Computer (8),bluetooth,friday
night,ND-guest,wifi,friday
night,ND-guest,wifi,friday
night,John Shields’ Computer (8),bluetooth,friday
night,nomad,wifi,friday
night,socs052,bluetooth,friday
night,John Shields’ Computer (8),bluetooth,friday
night,ND-guest,wifi,friday
night,ND-secure,wifi,friday
night,Edge DIR-600,wifi,saturday
night,socs061,bluetooth,saturday
night,ND-secure,wifi,saturday
night,ND-secure,wifi,saturday
night,socs061,bluetooth,saturday
night,Edge DIR-600,wifi,saturday
night,socs061,bluetooth,saturday
night,Edge DIR-600,wifi,saturday
night,Verizon MIFI4510L FBA3 Secure,wifi,saturday
night,BlackBerry 9800,bluetooth,saturday
night,ND-secure,wifi,tuesday
night,ND-guest,wifi,tuesday
night,ND-secure,wifi,tuesday
night,ND-secure,wifi,tuesday
night,hpsetup,wifi,tuesday
night,ND-guest,wifi,tuesday
night,ND-secure,wifi,tuesday
night,nomad,wifi,tuesday
night,nomad,wifi,tuesday
night,ND-guest,wifi,tuesday
night,ND-secure,wifi,tuesday
night,ND-secure,wifi,tuesday
night,ND-guest,wifi,tuesday
night,ND-secure,wifi,wednesday
night,hpsetup,wifi,wednesday
night,Victor Diaz’s MacBook Pro,bluetooth,wednesday
night,socs103,bluetooth,wednesday
night,nomad,wifi,wednesday
night,nomad,wifi,wednesday
night,nomad,wifi,wednesday
night,ND-secure,wifi,wednesday
night,ND-guest,wifi,wednesday
night,nomad,wifi,wednesday
day,nomad,wifi,wednesday
day,ND-guest,wifi,wednesday
day,ND-secure,wifi,wednesday
day,ND-guest,wifi,wednesday
day,ND-guest,wifi,wednesday
day,hpsetup,wifi,wednesday
day,radlab,wifi,wednesday
day,radlab,wifi,wednesday
day,nomad,wifi,wednesday
day,nomad,wifi,wednesday
day,ND-secure,wifi,wednesday
day,ND-secure,wifi,wednesday
day,ND-guest,wifi,wednesday
day,ND-secure,wifi,wednesday
day,nomad,wifi,wednesday
day,ND-guest,wifi,wednesday
day,ND-secure,wifi,wednesday
day,ND-secure,wifi,wednesday
day,ND-guest,wifi,wednesday
day,ND-guest,wifi,wednesday
day,ND-secure,wifi,wednesday
day,ND-secure,wifi,wednesday
day,ND-secure,wifi,wednesday
day,ND-secure,wifi,wednesday
day,ND-secure,wifi,wednesday
day,ND-secure,wifi,wednesday
day,ND-secure,wifi,wednesday
day,ND-guest,wifi,wednesday
day,nomad,wifi,wednesday
day,nomad,wifi,wednesday
day,nomad,wifi,wednesday
day,nomad,wifi,wednesday
day,hpsetup,wifi,wednesday
day,nomad,wifi,wednesday
day,ND-secure,wifi,wednesday
day,ND-guest,wifi,wednesday
day,nomad,wifi,wednesday
day,ND-guest,wifi,wednesday
day,nomad,wifi,wednesday
day,nomad,wifi,wednesday
day,nomad,wifi,wednesday
day,ND-guest,wifi,wednesday
day,ND-guest,wifi,wednesday
day,ND-secure,wifi,wednesday
day,nomad,wifi,wednesday
day,ND-secure,wifi,wednesday
day,ND-guest,wifi,wednesday
day,nomad,wifi,wednesday
day,cse-ndmesh,wifi,wednesday
day,socs103,bluetooth,thursday
day,socs103,bluetooth,thursday
day,ND-guest,wifi,thursday
day,socs103,bluetooth,thursday
day,socs103,bluetooth,thursday
day,socs103,bluetooth,thursday
day,socs103,bluetooth,thursday
day,socs103,bluetooth,thursday
day,socs103,bluetooth,thursday
day,socs103,bluetooth,thursday
day,socs103,bluetooth,thursday
day,socs103,bluetooth,thursday
day,socs103,bluetooth,thursday
day,socs103,bluetooth,thursday
day,socs103,bluetooth,thursday
day,socs103,bluetooth,thursday
day,ND-secure,wifi,thursday
day,socs103,bluetooth,thursday
day,socs103,bluetooth,thursday
day,hpsetup,wifi,thursday
day,ND-guest,wifi,thursday
day,nomad,wifi,thursday
day,ND-secure,wifi,thursday
day,ND-secure,wifi,thursday
day,nomad,wifi,thursday
day,ND-guest,wifi,thursday
day,ND-secure,wifi,thursday
day,ND-guest,wifi,thursday
day,ND-guest,wifi,thursday
day,nomad,wifi,thursday
day,nomad,wifi,thursday
day,nomad,wifi,thursday
day,nomad,wifi,thursday
day,Apple Network 78a2f1,wifi,thursday
day,ND-secure,wifi,thursday
day,nomad,wifi,thursday
day,Apple Network 78a2f1,wifi,thursday
day,ND-guest,wifi,thursday
day,ND-secure,wifi,thursday
day,ND-guest,wifi,thursday
day,ND-guest,wifi,thursday
day,nomad,wifi,thursday
day,nomad,wifi,thursday
day,ND-secure,wifi,thursday
day,cse-ndmesh,wifi,thursday
day,ND-secure,wifi,thursday
day,ND-secure,wifi,thursday
day,ND-guest,wifi,thursday
day,ND-guest,wifi,thursday
day,nomad,wifi,thursday
day,hpsetup,wifi,thursday
night,ND-guest,wifi,thursday
night,hpsetup,wifi,thursday
night,nomad,wifi,thursday
night,ND-guest,wifi,thursday
night,nomad,wifi,thursday
night,ND-guest,wifi,thursday
