night,squane.cse.nd.edu,bluetooth,saturday
night,nomad,wifi,saturday
night,nomad,wifi,saturday
night,Josema’s MacBook Pro,bluetooth,saturday
night,ND-secure,wifi,saturday
night,ND-guest,wifi,saturday
night,nomad,wifi,saturday
night,nomad,wifi,saturday
night,Josema’s MacBook Pro,bluetooth,saturday
night,nomad,wifi,saturday
night,ND-guest,wifi,saturday
night,hpsetup,wifi,saturday
night,hpsetup,wifi,saturday
night,Josema’s MacBook Pro,bluetooth,saturday
night,ND-guest,wifi,saturday
night,ND-guest,wifi,saturday
night,Juan,bluetooth,saturday
night,Josema’s MacBook Pro,bluetooth,sunday
night,ND-guest,wifi,sunday
night,ND-secure,wifi,sunday
night,ND-guest,wifi,sunday
night,ND-secure,wifi,sunday
night,nomad,wifi,sunday
night,nomad,wifi,sunday
night,ND-secure,wifi,sunday
night,ND-secure,wifi,sunday
night,ND-guest,wifi,sunday
night,ND-secure,wifi,sunday
night,ND-guest,wifi,sunday
night,ND-guest,wifi,sunday
night,hpsetup,wifi,sunday
night,ND-guest,wifi,sunday
night,nomad,wifi,sunday
night,ND-guest,wifi,sunday
night,ND-guest,wifi,sunday
night,ND-guest,wifi,sunday
night,ND-guest,wifi,sunday
night,ND-secure,wifi,sunday
night,ND-secure,wifi,sunday
night,ND-guest,wifi,sunday
night,nomad,wifi,sunday
night,ND-secure,wifi,sunday
night,nomad,wifi,sunday
night,nomad,wifi,sunday
night,ND-guest,wifi,sunday
night,ND-guest,wifi,sunday
night,nomad,wifi,sunday
night,ND-secure,wifi,sunday
day,nomad,wifi,sunday
day,Juan,bluetooth,sunday
day,Juan,bluetooth,sunday
day,Juan Rangel’s MacBook Pro,bluetooth,sunday
day,BlackBerry 9650,bluetooth,sunday
day,BlackBerry 9650,bluetooth,sunday
day,BlackBerry 9650,bluetooth,sunday
day,BlackBerry 9650,bluetooth,sunday
day,ND-guest,wifi,sunday
day,ND-secure,wifi,sunday
day,ND-guest,wifi,sunday
day,Juan Rangel’s MacBook Pro,bluetooth,sunday
day,Juan Rangel’s MacBook Pro,bluetooth,sunday
day,nomad,wifi,sunday
day,ND-secure,wifi,sunday
day,ND-secure,wifi,sunday
day,Juan Rangel’s MacBook Pro,bluetooth,sunday
day,ND-secure,wifi,sunday
day,ND-secure,wifi,sunday
day,Juan,bluetooth,sunday
day,Robert Martin’s MacBook Pro,bluetooth,sunday
night,ND-guest,wifi,sunday
night,ND-secure,wifi,sunday
night,Juan,bluetooth,sunday
night,ND-guest,wifi,sunday
night,ND-guest,wifi,sunday
night,nomad,wifi,sunday
night,Juan,bluetooth,sunday
night,ND-secure,wifi,sunday
night,ND-guest,wifi,sunday
night,Juan,bluetooth,sunday
night,socs035,bluetooth,sunday
night,socs035,bluetooth,sunday
night,socs006,bluetooth,sunday
night,Samsung Restore,bluetooth,sunday
night,SGH-A927,bluetooth,sunday
night,socs035,bluetooth,sunday
night,socs006,bluetooth,sunday
night,SGH-A927,bluetooth,sunday
night,Juan,bluetooth,sunday
night,Juan,bluetooth,sunday
night,Jeffrey's phone,bluetooth,sunday
night,C3b,bluetooth,sunday
night,nomad,wifi,sunday
night,socs077,bluetooth,sunday
night,Juan,bluetooth,sunday
night,socs147,bluetooth,sunday
