night,ND-secure,wifi,friday
night,Salvador Aguinaga’s MacBook Pro,bluetooth,friday
night,ND-guest,wifi,friday
night,ND-guest,wifi,friday
night,Salvador Aguinaga’s MacBook Pro,bluetooth,friday
night,ND-secure,wifi,friday
night,ND-secure,wifi,friday
night,ndmesh1,wifi,friday
night,cse-ndmesh,wifi,friday
night,ND-secure,wifi,friday
night,ND-guest,wifi,friday
night,nomad,wifi,friday
night,nomad,wifi,friday
night,ND-secure,wifi,friday
night,ND-secure,wifi,friday
night,ND-guest,wifi,friday
night,nomad,wifi,friday
night,nomad,wifi,friday
night,nomad,wifi,friday
night,ND-guest,wifi,friday
night,nomad,wifi,friday
night,ND-secure,wifi,friday
night,ND-guest,wifi,friday
night,ND-guest,wifi,friday
night,ND-secure,wifi,friday
night,nomad,wifi,friday
night,ND-guest,wifi,friday
night,nomad,wifi,friday
night,ND-secure,wifi,friday
night,nomad,wifi,friday
night,ND-secure,wifi,friday
night,ND-guest,wifi,friday
night,nomad,wifi,friday
night,nomad,wifi,friday
night,ND-secure,wifi,friday
night,ND-secure,wifi,friday
night,nomad,wifi,friday
night,ND-secure,wifi,friday
night,ND-secure,wifi,friday
night,ND-secure,wifi,friday
night,ND-secure,wifi,friday
night,ND-secure,wifi,friday
night,nomad,wifi,friday
night,ND-guest,wifi,friday
night,nomad,wifi,friday
night,nomad,wifi,friday
night,nomad,wifi,friday
night,Guest,wifi,friday
night,BlackBerry 8530,bluetooth,friday
night,BlackBerry 8530,bluetooth,friday
night,2WIRE706,wifi,friday
night,BlackBerry 8530,bluetooth,friday
night,BlackBerry 8530,bluetooth,friday
night,ND-guest,wifi,friday
night,nomad,wifi,friday
night,nomad,wifi,friday
night,ND-guest,wifi,friday
night,ND-secure,wifi,friday
night,nomad,wifi,friday
night,ND-secure,wifi,friday
night,ND-secure,wifi,friday
night,nomad,wifi,friday
night,ND-guest,wifi,friday
night,nomad,wifi,friday
night,nomad,wifi,friday
night,ND-guest,wifi,friday
night,ND-secure,wifi,friday
night,nomad,wifi,friday
night,ND-secure,wifi,friday
night,ND-secure,wifi,friday
night,nomad,wifi,friday
night,ND-secure,wifi,friday
night,ND-secure,wifi,friday
night,BlackBerry 8530,bluetooth,friday
night,BlackBerry 8530,bluetooth,friday
night,nomad,wifi,friday
night,null,bluetooth,friday
night,nomad,wifi,friday
night,ND-guest,wifi,friday
night,Nokia 6085,bluetooth,friday
night,Nokia 6085,bluetooth,friday
night,Nokia 6085,bluetooth,friday
night,ND-guest,wifi,friday
night,nomad,wifi,friday
night,nomad,wifi,friday
night,BlackBerry 8530,bluetooth,friday
night,0000KODAK,bluetooth,friday
night,nomad,wifi,friday
night,ND-secure,wifi,friday
night,Victor Diaz’s MacBook Pro,bluetooth,friday
night,ND-secure,wifi,friday
night,socs155,bluetooth,friday
night,ND-secure,wifi,friday
night,nomad,wifi,friday
night,ND-guest,wifi,friday
night,ND-secure,wifi,friday
night,ND-guest,wifi,friday
night,nomad,wifi,friday
night,ND-secure,wifi,saturday
day,socs187,bluetooth,sunday
day,nomad,wifi,sunday
day,ND-guest,wifi,sunday
day,nomad,wifi,sunday
day,socs143,bluetooth,sunday
